id,api_id,artist_name,artist_bio,followers
811,72,Kanye West,"The ubiquitous Kanye West—from his famous quip, “George Bush doesn’t care about black people,” to interrupting Taylor Swift’s speech, to marrying Kim Kardashian (and later divorcing her), to announcing that he’s running for President, to admitting his love for President Trump, to proclaiming that there were admirable things about Hitler—it’s obvious that he’s a staple of the tabloids and the entertainment world, industry-wide.That certainly doesn’t take anything away from his music; as a matter of fact, it only seems to add to his fortuitous career. For instance, his 2010 album, My Beautiful Dark Twisted Fantasy, was universally praised by fans and critics alike; it was recorded smack dab in the middle of the backlash received from his Swift interruption and his break-up with then-girlfriend Amber Rose.He has scored countless well-known hits, as well, from each of his previous studio albums—such as “Stronger,” “Heartless,” and “Gold Digger.” Each of his albums have been massive critical and commercial successes, including his collaboration album with JAY-Z, Watch the Throne. As of 2022, West has won an astounding 24 GRAMMYs, as the most decorated hip-hop artist in Grammy history, he splits this title with his big brother JAY-Z, who has won 24 GRAMMYs too. And yet he doesn’t have seem to take too much pride in this fact.Kanye’s sixth solo album, Yeezus, polarized his fan base and the general public but was heaped with rave reviews by music critics for its experimental production. In 2016, West released his seventh and most delayed body of work, The Life of Pablo, which was illegally downloaded over 500,000 times, frustrating fans after its TIDAL-exclusive release. West notably updated the album multiple times on TIDAL after its release.Quite possibly West’s most surprising contribution to the music industry was his production streak during the summer of 2018, in which he produced five albums. Among these was a collaborative project with Kid Cudi, titled KIDS SEE GHOSTS; along with his eighth studio album, ye, which tied Eminem and The Beatles for eight consecutive chart-topping releases.The public’s love for Kanye West has been apparent from the get-go, and each of his solo albums, barring his 2004 debut, The College Dropout, has peaked at #1 on the U.S. Billboard 200 Album Chart. Another major standout, 2008’s 808s & Heartbreak, is largely credited with influencing the next generation of rappers; from the emphasis on heavy beats and melodic instrumentals to its heavy usage of auto-tune.His ninth studio album, Yandhi, was originally scheduled to be released on September 29, 2018, and then again on November 26, 2018. However, West rescheduled the album release, because he felt it wasn’t finished yet, and eventually seemed to completely scrap and recycle its components into a new album. Songs from Yandhi have been reused in later Kanye albums such as Donda and Jesus is King.On August 29, 2019, Kim Kardashian-West teased a new Kanye album tracklist via Twitter, with the title Jesus is King.  Kanye seemed to confirm this by clearing his official website and posting the same image of the tracklist with the expected drop date at the bottom, September 27, 2019; almost a year after Yandhi was supposed to be released. However, the release was delayed to October 25, 2019, to release along with his accompanying documentary.Furthermore, after years of claiming he would run for President, he finally announced so on Twitter which was met with much controversy, many claiming it was merely a publicity stunt for his forthcoming album, Donda.On August 24, 2021, West applied to have his name changed from Kanye Omari West to Ye, he cited “personal reasons” for the change, and on October 18, 2021, the request was granted. West had been alluding to this wish to change his name since 2018, and had used Ye as a nickname for several years prior. In a June 2018 interview, he explained:I believe ‘ye’ is the most commonly used word in the Bible. In the Bible it means you. So, I’m you. I’m us. It’s us. It went from being Kanye, which means the only one, to just Ye. Just being a reflection of our good, our bad, our confused – everything. It’s more of a reflection of who we are [as] beings.Following the overwhelming release of Donda, the album was further introduced to a sequel, which was further campaigned publicly on January 27, 2022. The album was met with an unfamiliar approach — only being supported on his Stem Player device — after his departure from Def Jam. It was debuted at a concert, which showcased the incomplete album, and then left as it was.",17037
812,10221,Sérgio Mendes,"Heavily responsible for the global popularity of bossa nova in the 1960s, Sérgio Mendes (1941-2024) was born in Niterói, Brazil. The military coup in his country in 1964 caused him to take up permanent residence in the United States. His initial band Brasil ‘65 was not a success, but the addition of singers Lani Hall and Bibi Vogel (who sung in both English and Portuguese) and the renaming of Brasil '66 made them wildly popular. He released 55 albums and won both a Grammy Award and a Latin Grammy, as well as receiving a lifetime achievement award from the former. He died of COVID-19 complications.",11
813,73120,Zane Lowe,"Radio DJ, producer, songwriter and television presenter. His collaborators range from Sam Smith to Tinie Tempah to Chase & Status.",52
814,234595,John Martyn,?,6
815,40258,John McDermott,?,0
816,8140,John Mellencamp,"John J Mellencamp, also known as John Cougar Mellencamp, is an American musician, singer-songwriter, painter, and actor. He is known for his catchy, populist brand of heartland rock, which empathizes with the working class.John Mellencamp has released 25 studio albums, with a career that began in 1976 and still goes on today.",28
817,29383,John Prine,"John Prine (October 10, 1946 – April 7, 2020) was an American country and folk singer-songwriter.  Prine comes from the Chicago area, in Maywood, IL.  He started performing there in the early 1970s.Prine worked as a mailman for a while and wrote songs in his head while on his route and in his spare time.  He was discovered by Roger Ebert and Kris Kristofferson, and Kristofferson helped him land a deal with Atlantic Records in 1971. In 1984 he co-founded Oh Boy Records.Prine has suffered several bouts with cancer since 1998, and that changed his voice to a lower register and rougher timbre.He’s been cited as one of the most influential songwriters of his generation, and he’s known for lyrics about the human condition and social issues.  It’s been said that Prine writes funny songs, sad songs, and funny but sad songs.  While not completely accurate, it’s a summation that would surely make Prine smile.John Prine passed away on April 7, 2020, during the coronavirus pandemic in Nashville, Tennessee.",40
818,241621,Cowboy Junkies,"The band, Cowboy Junkies, have a music style that has been described as haunting and evocative, with an aura of “soporific decadence”.",6
819,547,Killer Mike,"Michael Santigo Render, better known by his stage name Killer Mike, is a rapper, signed to Grind Time Official through the SMC/Fontana Distribution. He made his debut on “Snappin' and Trappin'” on OutKast’s 2000 LP Stankonia, and also appeared on the Grammy-winning song, “The Whole World”, the single from OutKast’s greatest hits album Big Boi and Dre Present… OutKast. He was featured in the movies 20 Funerals, Idlewild, and ATL. He is currently one half of the duo, Run the Jewels.",590
820,3179602,Daniel Keplin,Philosopher,0
821,355341,John Waite,?,3
822,1167,Johnny Cash,"Johnny Cash (26 February 1932 – 12 September 2003) was an iconic singer and songwriter who primarily operated in the genre of country music, but was an integral figure in the popularization of rock and roll. One of the most influential musicians of the 20th century, he was inducted into the country, rock and roll and gospel Music Hall of Fame.Known for his somber and humble stage demeanor, he almost always started his concerts with a simple “Hello, I’m Johnny Cash.”https://www.youtube.com/watch?v=Ca2ioOapKsQMuch of his catalog focuses on the human condition, sorrow, oppression and the hope of redemption. And his catalog is huge, rivaling that of Hank Williams Sr., David Bowie and Prince. Starting in the 50s and ending just before his death in 2003, his deep baritone voice is instantly recognized by music lovers the world over.About his love of music, Cash said:I knew I wanted to sing when I was a very small boy. When I was four, my mother would play the guitar and I would sit with her. She would sing and I learned to sing along with her.",277
823,2253480,Casey Anderson (Folk),?,0
824,989,Joni Mitchell,"Starting as a finger-picking folkie and winding up as a jazz-savvy experimentalist, Joni Mitchell has brought a sharp eye, light touch and an agile trill of a voice to her songs, which have often dissected her romances and skewered myopic government. A wealth of musicians — from Tori Amos to Prince, from Joanna Newsom to Iron & Wine and even Michael Hedges — have acknowledged her influence.",175
825,2706480,​vintagewashingmachine,?,261
826,348589,Jose Mari Chan,"Jose Mari Chan (born March 11, 1945) is a Filipino singer, songwriter, and TV host from Iloilo City. Chan rose to fame for his original songs and smooth tenor voice in the 70’s and 80’s, but found his prime success in his seasonal duet “Christmas in Our Hearts"" and is known in modern context as “Mr. Christmas.”Chan holds a similar widespread meme-level status during the ebb of the Ber months as Americans herald Mariah Carey’s “All I Want for Christmas Is You” as the creep of their holiday season.",7
827,31919,Josh Groban,"An American pop singer/songwriter, producer, and Tony-nominated performer Josh Groban has been a force to be reckoned with in the music industry for nearly two decades.Josh was attending the LA County High School for the Arts and attending vocal lessons when he got a call from producer David Foster to sing at the governor’s inauguration. He did so well that Foster called on Groban again to rehearse with Céline Dion at the 1999 Grammys; the rest was history.He was signed to Warner Bros. Records and released his self-titled debut album in 2001. He has released seven albums as of 2016 and sold more than 25 million albums worldwide.Groban is also an actor, having small appearances in several different films, while also lending his voice to film songs. He performed the song “Believe” for the 2004 movie The Polar Express.  The song was later nominated for an Academy Award.",25
828,65306,Barbra Streisand,"Barbra Streisand is an Oscar-winning, Tony-winning, Emmy-winning, Golden Globe-winning Broadway legend, film star, movie director, and one of the biggest-selling recording artists of all time  - a staggering amount of accomplishments for someone whose mother insisted she not to go into show business.By the time she was sixteen, she’d graduated high school and was living on her own in Manhattan. After winning a talent contest at a gay bar on West 9th Street, Streisand’s ‘spellbinding’ voice quickly became popular at New York clubs and in Broadway shows. After appearances on a number of popular television shows including The Tonight Show, Streisand signed with Columbia Records and released several top 10 albums in the 1960s, scoring two US top 40 hits with “People” and “Second Hand Rose”.Her success as a recording artist continued through the 1970s with several more gold/platinum-certified albums and four US chart-toppers: “You Don’t Bring Me Flowers”, “No More Tears”, the Oscar-winning “The Way We Were”,  and the Academy Award-winning “Evergreen (Love Theme from A Star Is Born)”. The 1980s would begin with Streisand’s biggest-selling release of her career Guilty, a collaborative effort with BeeGees member Barry Gibb. It topped albums charts in several countries, as did its lead single “Woman In Love”.For the rest of the 80s and into the 90s, Streisand continued adding to her already diverse collection of releases including pop songs, Broadway standards, and successful films like Yentl, The Prince of Tides and The Mirror Has Two Faces – the latter featuring the 1996 duet “I Finally Found Someone” with Bryan Adams that remains her last top 10 US hit (and appearance on the Hot 100).Despite their lack of mainstream hits, Streisand has had continued success on albums charts in the 2000s with three more chart-toppers. At over 60 million albums sold in the US, she remains one of the biggest-selling recording artists of all time. Streisand also continues to sell out concert halls with her performances, receive various awards for her contributions to music and film, and be recognized for her support of various social and humanitarian causes.",37
829,20484,Kung Fu Vampire,"“Kung Fu Vampire is an American rapper from San Jose, California and the vocalist of the musical group of the same name. He has nationally toured with Twiztid, Tech N9ne, Locksmith, ICP, Brotha Lynch Hung, Wrekonize and more. In addition, KFV has collaborated with musicians such as Blue Note Records Jazz legend, Trumpeter Eddie Gale, Hopsin, Brother J of X Clan, Cougnut, Whitney Peyton and Spice 1.”- Wikepedia on KFV",17
830,9425,Potluck,"Potluck is an underground hip hop music group made of American rappers, Underrated (born Joshua R. Leiderman) and 1 Ton (born James Nnaemeka Kerri). They are currently signed with Suburban Noize Records. Potluck has released 6 studio albums, Humboldt County High, Tha Lost Koast Kollective, Harvest Time, Straight Outta Humboldt, Pipe Dreams, and most recently Rhymes & Resin.Pipe Dreams, released February 10, 2009, appeared on the Billboard Top Heatseekers chart at #30 on February 28, 2009. Throughout their career, Potluck has toured with artists such as King Gordy, Twiztid, E-40, Tech N9ne, Lloyd Banks of G-Unit, Bone Thugs-n-Harmony, Hed PE, Boondox, Prozak, and the Kottonmouth Kings.Humboldt County, California, known largely in California for the harvesting and routine consumption of “pot” or cannabis. Potluck promotes the cannabis lifestyle, respectively. Both artists have their Prop. 215 cards. Most of their songs, like most artists on the Suburban Noize record label, are about growing and/or smoking the plant.“The name ‘Potluck’ doesn’t mean ‘a gathering with food,’ it refers to the multiple ethnic groups that joined together to make their albums, almost like a potluck of ideas instead of food from a collection of cultures.""—Underrated.",8
831,13184,Journey,"Journey is an American rock band that formed in San Francisco in 1973, composed of former members of Santana and Frumious Bandersnatch. The band has gone through several phases; its strongest commercial success occurred while fronted by vocalist Steve Perry, from 1978 until the group’s disbandment in 1987. During that period, the band released a series of hit songs, including 1981’s “Don’t Stop Believin'”, which in 2009 became the top-selling track in iTunes history amongst songs not released in the 21st century. Its parent studio album, Escape, the band’s eighth and most successful, reached No. 1 on the Billboard 200 and yielded another of their most popular singles, “Open Arms”. Its 1983 follow-up album, Frontiers, was almost as successful in the United States, reaching No. 2 and spawning several successful singles; it broadened the band’s appeal in the United Kingdom, where it reached No. 6 on the UK Albums Chart. Journey enjoyed a successful reunion with Perry in the mid-1990s and later regrouped with a series of lead singers.",111
832,1486891,Rob Liberachi,"Rob Liberachi is an artist hailing from Detroit, Michigan but without the Detroit sound. He was formerly in a group called RCAO with his younger brother Josey Joe. Eventually they went their separate ways musically and Rob has since made and produced a small handful of tracks of his own. Also collaborating with a high school friend of his who produces some of his tracks named Dub Baby. On May 28, 2018 at 5:28 p.m. he self released his first mixtape titled “Golden Child”. He now has an 8 track EP released as well called “29” produced the other half. Which is his second project out right now and was released on his birthday which is January 29th hence the title.He is truly independent engineering, recording, sometimes producing, mixing, and mastering his own tracks. He also taught himself to play the piano as well. Rob is extremely influened by Drake, Lil Wayne, Tyler, The Creator, Eminem, Earl Sweatshirt, and MF Doom just to name a few.",2
833,28034,Joy Division,"Until singer Ian Curtis committed suicide in 1980, Joy Division were one of Britain’s most promising post-punk bands. While the remaining members went on to huge success with the synth-pop band New Order, Joy Division’s legend continued to grow and the band are possibly more popular now than ever before.Their most famous song is certainly “Love Will Tear Us Apart,” with its iconic introduction and Curtis’s rumbling baritone vocals, but critical attention has primarily been focused towards their two studio albums, Unknown Pleasures and Closer, which are regarded as two of the greatest albums of all time. Their sound is centred around Ian Curtis’s bleak lyrics and baritone vocals, backed by Bernard Sumner’s spacious guitar sound, Peter Hook’s melodic bass-playing and Stephen Morris’s driving drum rhythms.",346
834,17236,Judas Priest,"Judas Priest is a British heavy metal band from Birmingham, England. Formed in 1969, Judas Priest is one of the most influential and pioneering heavy metal bands of all time. Emerged at the beginning of the new wave of British heavy metal movement, their influence, while mainly Rob Halford’s operatic vocal style and the twin guitar sound, has been adopted by many bands. Their image of leather, spikes and other taboo articles of clothing were widely influential during the 1980s.Despite an innovative and pioneering body of work in the latter half of the 1970s, the band struggled with indifferently-produced records, repeated changes of drummer and a lack of major commercial success or attention until 1980, when they adopted a more simplified sound on the album British Steel, which helped shoot them to rock superstar status.The band was originally formed under the name Freight by schoolmates Kenneth “K.K.” Downing and Ian Hill in 1969. Joined by vocalist Al Atkins and drummer John Ellis, the band played their first concert in 1971. Atkins' previous band was called Judas Priest, which was named after a Bob Dylan song called “The Ballad of Frankie Lee and Judas Priest,” yet the members decided it was the best name for the new band. After performing numerous shows, in 1971, Ellis was replaced by Alan “Skip” Moore, and by the end of the year, Chris Campbell replaced Moore. Atkins and Campbell left the band in 1973 and were replaced by vocalist Rob Halford and drummer John Hinch. The band was joined by Glenn Tipton as the second guitarist, before recording their debut album.In September 1974, Judas Priest released their first studio album Rocka Rolla. The album was produced by  Rodger Bain who also produced Black Sabbath’s first three albums. It was the only album to feature drummer John Hinch who left the band and was replaced by Alan “Skip” Moore. In 1976, the band released their second full-length album, Sad Wings of Destiny. This is considered the album on which Judas Priest consolidated their heavy metal sound and image. Sad Wings of Destiny caught the attention of CBS Records. The band signed with CBS and received a budget for their next album. In 1977, Judas Priest released their third studio album Sin After Sin which was their major-label debut. It was produced by Deep Purple’s bassist Roger Glover. After Moore’s departure, Simon Phillips recorded the drum tracks for the album, but he didn’t join the band as a permanent member of Judas Priest. The band hired drummer Les Binks on Glover’s recommendation.Judas Priest recorded their fourth album Stained Class, in 1978. This is the first album to feature the band’s now-classic logo, replacing the Gothic Script logo which appeared on the band’s previous albums. Later that year, the band released their fifth studio album Killing Machine. It was retitled Hell Bent for Leather for its United States release in early 1979. The album pushed Judas Priest towards a more commercial sound. At about the same time, Judas Priest adopted their leather-and-studs image, inspired by Rob Halford’s interest in leather culture. In 1979, the band released their first live album Unleashed in the East. It became the band’s best-selling album up to that point. In late 1979, drummer Les Binks left the band and was replaced by Dave Holland of Trapeze.In 1980, Judas Priest released their sixth studio album, British Steel. The band reprised the commercial sound they had established on Killing Machine. The songs on British Steel had more mainstream radio hooks but retained the heavy metal feel. Following the commercial success of British Steel, the band pursued a more radio-friendly direction on their seventh album, 1981’s Point of Entry. In 1982, Judas Priest released their eighth album, Screaming for Vengeance, which is considered the band’s commercial breakthrough. The album featured the song “You’ve Got Another Thing Comin'” which became a major radio hit and one of the band’s signature songs. Judas Priest continued their success through the eighties with their ninth album, 1984’s Defenders of the Faith.The band released their tenth album, Turbo, in 1986. Judas Priest initially recorded a double album, but the idea was scrapped. The band used synthesizers for the first time in Turbo, giving their music a more mainstream feel. The band’s second live album Priest…Live! was released in 1987. Ram It Down was released the following year. Returning to a raw metal sound, it featured reworked songs left over from the previous record. Ram It Down was the last album to feature drummer Dave Holland, who was replaced by Scott Travis. In 1990, Judas Priest released Painkiller. The album is notable for its fast tempo, heavy use of double pedals, and high-pitched vocals. The title track has remained one of the band’s signature songs. In the early 1990s, Rob Halford began his thrash metal band, Fight, and soon left Judas Priest.Following a solo album by Glenn Tipton, the band hired Tim “Ripper” Owens as the new singer in 1996. Ripper was previously a member of Winter’s Bane and a Judas Priest tribute band. In the Ripper era, the band released Jugulator in 1997 and Demolition in 2001. The new lineup also released live albums ‘98 Live Meltdown in 1998 and Live in London in 2003. After eleven years apart, Judas Priest and Rob Halford announced they would reunite in July 2003.In 2005, Judas Priest released their fifteenth studio album Angel of Retribution. Three years later, the band released a concept album called Nostradamus. In 2009, Judas Priest released another live album featuring 11 previously unreleased live tracks from the 2005 and 2008 world tours, A Touch of Evil: Live. The live performance of “Dissident Aggressor” won the 2010 Grammy Award for Best Metal Performance. Before the Epitaph World Tour began, K.K. Downing left the band over differences with the other members and their management. Downing’s retirement left bassist Ian Hill as the only remaining founder member of the band. Richie Faulkner was announced as Downing’s replacement for the Epitaph World Tour. Judas Priest has released 2014’s Redeemer of Souls and 2018’s Firepower with the new lineup. In 2022, Judas Priest was finally inducted into the Rock and Roll Hall of Fame after being on the ballot four times.MembersCurrentIan Hill – bass (1970–1992, 1996–present)Rob Halford – vocals (1973–1992, 2003–present)Glenn Tipton – guitars, keyboards (1974–1992, 1996–present)Scott Travis – drums (1989–1992, 1996-present)Richie Faulkner – guitars (2011-present)PastK.K. Downing – guitars (1970–1992, 1996–2011)Al Atkins – vocals (1970–1973)John Ellis – drums (1970-1971)Alan “Skip” Moore – drums (1971, 1975–1976)Chris Campbell – drums (1971–1973)John Hinch – drums (1973–1975)Les Binks – drums (1977–1979)Dave Holland – drums (1979–1989)Tim “Ripper” Owens – vocals (1996–2003)",154
835,332505,The Judds,"Country music duo made up of Naomi Judd and her daughter, Wynonna.  They performed together as The Judds from 1983-1991, 1994, 1998-2000, and 2008-2011.For Naomi’s biography, see here.  For Wynonna’s, see here.The list of awards the duo won while together is quite long.  Academy of Country Music Awards for Top Vocal Duo in 1984, 1985, 1986, 1987, 1988, 1989 & 1990.  In 2013 they were presented with the Cliffie Stone Pioneer Award. They won the Country Music Association Horizon Award in 1984; Single of the Year for “Why Not Me” in 1985; Vocal Group of the Year in 1985, 1986 & 1987; & Vocal Duo of the Year in 1988, 1989, 1990 & 1991. Last but definitely not least, they won Grammy Awards for Best Country Performance by A Duo or Group with Vocal in 1985 for “Mama, He’s Crazy”; in 1986 for “Why Not Me”; in 1987 for “Grandpa (Tell Me ‘Bout the Good Ol’ Days); in 1989 for “Give a Little Love”, and in 1992 for “Love Can Build a Bridge”.",7
836,330746,Wynonna,"Christina Claire Ciminella, better known as Wynonna Judd, was born on May 30, 1964 in Ashland, Kentucky. She is the daughter of Naomi Judd and Charles Jordan. Wy has one half-sister, Ashley Judd, who was born Ashley Tyler Ciminella. The 5'5"" singer/songwriter/author/philanthropist/actress makes her home at Leiper’s Fork, TN. On December 23, 1994, Wynonna gave birth to her son, Elijah Judd Kelley. She married his father, Arch Kelley III on January 21, 1996 and the couple had a daughter, Grace Pauline Kelley on June 21, 1996, before divorcing in 1998.  She married D.R. Roach on November 22, 2003 and they divorced less than four years later, in March 2007.  On June 10, 2012, at her ranch at Lieper’s Fork, TN, Wynonna once again tied the knot, this time with Highway 101 drummer, Cactus Moser.Awards Wynonna has won in her solo career include 1992 Billboard Country Single for “No One Else On Earth”; 1992 Billboard Best New Country Artist; 1992 NARM Best Selling Country Female; 1993 Academy of Country Music Female Artist of the Year; 1993 Playboy Concert of the Year (Black & Wy); 1994 Academy of Country Music Top Female Artist; 2005 received USO’s Merit Award for service to all divisions of the United States Armed Forces; 2007 Wynonna was presented with a star on the Music City Walk of Fame.Besides “No One Else on Earth,” some of the songs that Wynonna is known for in her solo career are “She Is His Only Need” and “I Saw the Light”.",3
837,1818594,AleXander Grand,"AleXander Grand is a rap artist, producer and mixer from Lauderhill, “Slauderhill” Florida. He is known in Broward County, Florida for making songs with other florida rappers Nyora Spouse and Au Flexgod, as well as being acquainted with well known artists XXXTENTACION and Ski Mask The Slump God. AleXander is also a member of the rap collective F.P.S (First Place Stunnas) together with Moneymansa, Southside Scola, Nyora Spouse, Parabxlla, Bubbah, Chains & Au Flexgod who he makes frequent collaborations with.",2
838,18193,Judy Garland,"Judy Garland, born Frances Ethel Gumm (1922-1969), was an actress, singer and vaudevillian probably best known for her role as Dorothy in the 1939 The Wizard of Oz musical film. She had many personal problems beginning with her stressful life as a childhood star, and suffered four failed marriages and alcohol/drug abuse (later dying of a barbiturate overdose) Nevertheless, she was an American legend, renowned for her rich alto singing voice and charming on-screen personality. Showing a flair for song and dance which apparently runs in the family, her first performance was at two-and-a-half years of age at her father’s theater with her two older sisters. One of her children is Liza Minnelli. Judy Garland also was seen as a gay icon (having been associated with multiple gay men), and when asked on her feelings about having a large gay following commented, “I couldn’t care less. I sing to people.”",14
839,4256051,Movie Scripts,"This artist page is to be used as the primary artist on any movie scripts on Screen Genius. For more information on how to add movie transcripts, please refer to the transcription section of the Screen Genius guide.",11
840,411,Lil’ Kim,"Lil' Kim (born Kimberly Denise Jones on July 11, 1974) grew up in Brooklyn, New York, living much of her adolescent life on the streets after being expelled from home.Sometime between then and her super-stardom, she performed a freestyle rap for The Notorious B.I.G.. This got her music career started in 1995, as Biggie’s group Junior M.A.F.I.A., whose debut album Conspiracy generated three hit singles, two of which contained verses from Lil Kim (“I Need You Tonight” and “I Get Money”).Lil' Kim’s debut studio album Hard Core (1996) earned Double Platinum status and spawned three consecutive #1 rap hits: “No Time”, “Not Tonight (Ladies Night Remix)”, and “Crush on You”, a record for a female rapper. Her following albums, The Notorious K.I.M. (2000) and La Bella Mafia (2003), were certified Platinum, making her the only female rapper besides Missy Elliott to have at least 3 platinum albums.She was featured on the single, “Lady Marmalade”, which also had guest vocals by fellow recording artists Mya, Pink and Christina Aguilera (a remake of the 1975 smash hit, originally recorded by Patti LaBelle) which went to #1 on Billboard’s Hot 100, making her the first female rapper to have a #1 on that chart. In addition, the remake won two MTV Video Music Awards including Video of the Year, and a Grammy Award for Best Pop Collaboration with Vocals at the 44th Grammy Awards in 2002.In 2005, she served a year-long prison sentence for lying to a jury about her friends' involvement in a shooting four years earlier. During her incarceration, her fourth album The Naked Truth was released. She returned to the public eye in 2009 with an appearance on Dancing with the Stars. Parting ways with major labels, she remained independent in the coming years, issuing a handful of mixtapes and branching out to other creative projects. After over a decade, her fifth studio full-length album 9 materialized in 2019.With her hardcore posturing and sexually explicit rhymes, Lil' Kim is considered a hip-hop legend for blazing a trail for other like-minded and liberated female artists in the ‘90s and beyond. Aside from music, she is also known for her risk-taking and luxurious approach to fashion that influenced many, being often cited as a fashion icon. Throughout her life and career, the original Queen Bee has been noted for inspiring and helping others embrace their sexuality and individuality.",323
841,356106,Blossom Dearie,?,7
842,91652,Mickey Rooney,?,0
843,32553,Charles Dickens,"Considered among the greatest novelists in the English language, Charles Dickens (1812-1870) was born to crushing poverty and was forced to work in a factory as a child when his father was jailed in debtor’s prison. In spite of his lack of education, he found a job as a journalist and from there wrote a series of novels that vastly entertained the reading public. His writing is distinguished by his social consciousness, his effective use of melodrama, and his caricatures of character types which, though broad, were unfailingly accurate.",32
844,357,Justin Bieber,"Justin Drew Bieber (born March 1, 1994) is a Canadian pop-R&B singer-songwriter. Since bursting onto the scene in 2008 (after being discovered on YouTube) he has taken the world by storm and divided opinion; selling 15 million albums worldwide, making two concert documentaries, winning numerous awards, amassing 100 million Twitter followers, and being the most Googled person on Earth more than once.On November 17, 2009, shortly after being discovered by Usher, Bieber released his first EP, My World. The project featured his first hit “One Time.” Bieber followed with his first album, My World 2.0, on March 19, 2010. The album contained the hit “Baby,” which was famously the most disliked video on YouTube until December 2017.Before finishing his third studio album, Justin released a Christmas album on November 1, 2011.Believe was released on June 15, 2012, and featured elements of dance and R&B music, unlike the teen-pop styles found in his previous works. The album included the international hits “Boyfriend,” “As Long as You Love Me.”, and “Beauty and a Beat.”After his third album, and before his fourth, Bieber released the compilation album Journals.His fourth full album Purpose was released on November 13, 2015, with the lead single “What Do You Mean” becoming his first number one hit on the Billboard Hot 100. He later followed it up with two more number ones, “Sorry” and “Love Yourself,” which cemented his success in the adult pop world.“Love Yourself” managed to set a record for most weeks in the top ten after debuting in the top ten, breaking out of a multiple-way tie that included the likes of “Starships” by Nicki Minaj and his own “What Do You Mean” and “Sorry.”On February 14, 2020, Bieber released Changes, his first project since 2015.He was notably in a relationship with Selena Gomez between 2010 and 2013.  Since 2013, Justin Bieber and Selena Gomez dated on and off, before breaking up in March 2018. In July 2018, Bieber became engaged and later married to model Hailey Baldwin.On March 19, 2021, Justin released his sixth studio album Justice, a week later Justin released a Triple Chucks Deluxe Edition of Justice on March 26, 2021, a week and two days later on Easter Sunday, April 4, 2021, Justin Bieber surprise dropped a Gospel EP titled Freedom. – EP. He released the complete edition of Justice on October 8, 2021, containing three previously unreleased tracks: “Red Eye,” featuring TroyBoi, “Angels Speak,” featuring Poo Bear, and “Hailey.”",4245
845,25939,Sage The Gemini,"Dominic Wynn Woods (born June 20, 1992), better known by his stage name Sage the Gemini, is an American rapper from Fairfield, California. He is a member of California’s Hbk Gang. He is known for his single “Gas Pedal” featuring IamSu!, which peaked at #29 on the Billboard Hot 100, making it both artists' first top 40 hit, #6 on the Hot R&B/Hip-Hop Songs and #4 on the Hot Rap Songs charts in 2013. Sage’s song “Red Nose” also peaked at #54 on the Hot 100 and at #12 on the Hot R&B Hip-Hop Songs. Both songs are taken from his debut EP Gas Pedal, which peaked at #29 on the R&B/Hip-Hop Albums chart. He signed to Republic Records in August 2013. His debut studio album Remember Me is set to be released during 2014",231
846,2600199,Queen Lexi,"Kourtney McCook (born February 10, 2013), known professionally as Queen Lexi , is an American singer and songwriter. Born in New York, New York, she began making music in the early 2019s, releasing a song from her album, OutSide . Watch It (June 9th 2019).Born: February 10, 2013 (age 10 years), New York, NYFull name: Kourtney McCookHeight: 4′ 10″Nationality: American",3
847,2659595,Muchi,"Thus far, there has been many fascinating and phenomenal musicians being added to the game. One of them being Muchi. The rapper and producer began making music in 2018, releasing his first sequence of music on primarily SoundCloud. The slow rise since then has been unique, supported by a strong and innovative discography which earned him his devoted and loyal fan base. He’s released his first independent EP Ego < Confidence this year, with the entirety of the project being proclaimed unique by Matt Swain of Early Rising. He now has over 2 million streams across all platforms.",13
848,2061131,ND Kobi’,?,10
